key,f_alta,genero,edad,sucursal,div,num_ventas,sueldo_prom,antiguedad,num_trabajos_previos,edo_civil,experiencia,escolaridad,salario_diario_ant,num_dias,rotacion,dependientes,incremento
17140,09-Nov-15,2,39,CD. JUAREZ ATLANTIS,1,5,2763.1188,24,5,2,3,2,9454.4004,79,1,3,-0.7077426
17174,09-Nov-15,1,28,CHOLULA,2,1,37.5084,2,0,2,3,1,4195.2002,45,1,2,-0.9910592
17148,09-Nov-15,1,30,CD. JUAREZ BARRANCAS,1,9,4633.6627,12,5,1,2,2,4225.6001,134,1,1,0.0965692
17175,09-Nov-15,2,35,CHAPALA,1,2,1277.161,21,10,1,3,2,14713.6,59,1,1,-0.9131986
17157,09-Nov-15,2,31,CD. OBREGON,1,14,6386.4511,6,1,2,3,1,851.20001,528,0,3,6.50288
17177,09-Nov-15,2,31,PACHUCA,2,5,2162.9844,7,2,2,1,2,3161.6001,74,1,2,-0.3158577
17183,09-Nov-15,1,29,LEON,1,13,5364.8265,13,5,2,3,1,4803.2002,528,0,3,0.1169275
17188,09-Nov-15,2,30,PUEBLA LA NORIA,2,1,35.758008,7,3,2,3,2,881.59998,94,1,1,-0.9594396
17165,09-Nov-15,1,41,VIADUCTO,2,9,1989.6956,24,3,1,2,2,31950.4,44,1,1,-0.9377255
17143,09-Nov-15,1,23,JUAREZ PASO DEL NORTE,1,4,1266.1586,5,1,2,3,1,6627.2002,87,1,3,-0.8089452
17169,09-Nov-15,2,27,MEXICALI IMPERIAL,1,3,1465.9533,10,2,2,2,2,790.40002,58,1,3,0.8546979
17181,09-Nov-15,1,28,JUAREZ PASO DEL NORTE,1,5,1775.6477,11,2,2,2,1,12220.8,91,1,3,-0.8547028
17136,09-Nov-15,1,27,COUNTRY CLUB,1,1,753.91884,7,1,2,3,2,13953.6,22,1,3,-0.9459696
17158,09-Nov-15,2,30,FRAY SERVANDO,2,1,418.8438,13,3,2,2,1,10275.2,30,1,2,-0.9592374
17180,09-Nov-15,1,31,LAS AGUILAS,2,2,633.39185,10,1,1,2,1,8755.2002,43,1,1,-0.9276553
17184,09-Nov-15,2,38,CHIHUAHUA,1,15,7665.8418,23,8,2,1,2,1945.6,205,0,2,2.940091
17166,09-Nov-15,2,44,POLANCO,2,5,5012.9977,23,4,2,2,1,5988.7998,78,1,1,-0.1629378
17185,09-Nov-15,2,34,ZACATECAS,1,22,5605.6304,15,2,2,3,1,1033.6,528,0,1,4.423404
17163,09-Nov-15,1,30,SEVILLA,2,14,6902.0457,11,2,1,2,2,4924.7998,170,1,1,0.4014876
17141,09-Nov-15,1,38,CD. OBREGON,1,7,3014.05,18,9,1,3,2,9880,147,1,1,-0.6949342
17160,09-Nov-15,2,29,ILIADA METRO NORTE,2,3,1603.6091,12,4,2,1,2,5107.2002,85,1,2,-0.6860101
17138,09-Nov-15,2,30,SEVILLA,2,1,125.028,9,1,2,2,1,8512,51,1,2,-0.9853116
17171,09-Nov-15,2,33,PACHUCA,2,1,406.341,7,1,1,2,2,2371.2,63,1,1,-0.8286349
17178,09-Nov-15,1,31,QUERETARO ARCOS,1,11,4813.3279,13,2,2,3,1,6870.3999,105,1,2,-0.2994108
17152,09-Nov-15,2,40,CELAYA,1,12,3695.0775,24,11,1,3,1,7873.6001,200,0,1,-0.5307004
17176,09-Nov-15,1,31,VALLE DORADO,2,5,1819.4075,6,3,1,2,2,608,44,1,1,1.992446
17139,09-Nov-15,1,43,ALTAVISTA,2,3,1437.822,25,5,1,2,1,3921.6001,63,1,2,-0.6333584
17164,09-Nov-15,2,33,CUAUTITLAN,2,20,12427.783,17,8,1,2,1,7964.7998,528,0,1,0.5603384
17135,09-Nov-15,2,29,CHIHUAHUA PARRAL,1,5,737.54017,8,1,1,3,2,4681.6001,92,1,1,-0.8424598
17168,09-Nov-15,1,56,HERMOSILLO,1,6,8676.9432,39,10,2,3,1,3222.3999,85,1,3,1.692696
17142,09-Nov-15,2,30,PUEBLA LA NORIA,2,4,950.2128,10,4,1,3,1,9393.5996,94,1,1,-0.8988447
17147,09-Nov-15,1,30,CD. JUAREZ BARRANCAS,1,9,4633.6627,12,2,1,2,2,1611.2,134,1,1,1.875908
17149,09-Nov-15,2,27,CD. JUAREZ ATLANTIS,1,1,1470.3293,11,5,1,3,2,1337.6,22,1,1,0.0992294
17187,09-Nov-15,2,26,CD. JUAREZ ATLANTIS,1,3,840.18816,6,1,1,3,2,1763.2,70,1,1,-0.5234867
17173,09-Nov-15,1,47,MONTERREY CUMBRES,1,2,1642.4928,26,4,1,3,1,2310.3999,63,1,1,-0.2890872
17137,09-Nov-15,2,31,VALLE DORADO,2,21,10475.846,12,3,2,2,2,9758.4004,199,0,2,0.0735208
17170,09-Nov-15,2,33,PACHUCA,2,1,406.341,7,2,1,2,2,6475.2002,63,1,1,-0.9372466
17146,09-Nov-15,1,28,CAMPECHE,2,11,2779.3724,3,1,2,3,2,11916.8,151,1,3,-0.7667686
17151,09-Nov-15,1,39,PUEBLA LA NORIA,2,1,128.65381,21,4,1,3,1,23772.801,106,1,1,-0.9945882
17162,09-Nov-15,1,30,MEXICALI IMPERIAL,1,4,701.032,15,2,1,3,1,4286.3999,45,1,1,-0.836452
17156,09-Nov-15,1,49,VIADUCTO,2,13,5933.7039,24,6,1,2,2,4529.6001,275,0,1,0.3099841
17150,09-Nov-15,1,28,EL SALTO,1,16,9153.675,2,1,2,3,2,5198.3999,528,0,3,0.760864
17153,09-Nov-15,1,50,PUERTO,2,20,7174.2317,32,12,1,2,1,6718.3999,443,0,1,0.0678483
17186,09-Nov-15,2,49,QUERETARO,1,4,1081.4922,28,6,1,3,1,3404.8,92,1,1,-0.6823625
17155,09-Nov-15,2,31,ZACATECAS,1,1,143.03203,9,2,2,3,1,3100.8,39,1,1,-0.9538726
17161,09-Nov-15,1,29,PUERTO,2,3,1617.2372,7,3,2,2,1,3891.2,77,1,2,-0.584386
17154,09-Nov-15,2,27,SEVILLA,2,7,3766.2184,9,2,2,2,2,8451.2002,140,1,2,-0.554357
17211,17-Nov-15,1,32,MERIDA,2,20,5324.3174,12,7,2,3,1,2371.2,520,0,3,1.245411
17197,17-Nov-15,1,31,XOLA,2,20,15050.621,11,2,1,2,1,5350.3999,520,0,1,1.81299
17189,17-Nov-15,1,39,TORREON COMARCA,1,13,5795.1728,18,8,1,3,2,638.40002,164,1,1,8.077651
17210,17-Nov-15,1,36,MONTERREY VOLCAN,1,16,6640.6122,19,8,1,3,1,9059.2002,161,1,1,-0.2669759
17213,17-Nov-15,1,35,POLANCO,2,3,3730.8355,12,3,1,2,2,4499.2002,69,1,1,-0.1707781
17222,17-Nov-15,1,48,MAZARIK,2,4,4546.6432,30,4,1,2,2,12646.4,80,1,1,-0.6404793
17219,17-Nov-15,1,31,CD. JUAREZ BARRANCAS,1,19,4788.8225,12,2,1,2,1,1580.8,520,0,1,2.029366
17216,17-Nov-15,2,27,MONTERREY TECNOLOGICO,1,6,6683.9969,11,3,2,1,2,2827.2,157,1,2,1.364176
17206,17-Nov-15,1,23,MONTERREY VALLE ALTO,1,5,3317.2429,3,1,1,3,1,1793.6,70,1,2,0.8494887
17204,17-Nov-15,2,28,SATELITE,2,8,5578.7494,9,3,1,2,2,8846.4004,100,1,1,-0.3693763
17207,17-Nov-15,1,29,VERACRUZ,2,3,305.06832,11,3,1,3,2,5776,49,1,1,-0.9471835
17224,17-Nov-15,2,24,CHIHUAHUA VILLA,1,22,8911.2457,2,0,2,3,2,243.2,520,0,2,35.64164
17218,17-Nov-15,1,27,TLAXCALA,2,9,3797.6005,10,2,1,2,1,3496,90,1,1,0.0862702
17200,17-Nov-15,1,48,METRO CENTRO,2,3,459.37371,27,5,1,2,1,26174.4,65,1,1,-0.9824495
17215,17-Nov-15,1,26,MONTERREY LEONES,1,19,6193.512,1,0,2,3,2,18756.801,188,0,3,-0.6697991
17205,17-Nov-15,1,23,MONTERREY VALLE ALTO,1,5,3317.2429,3,1,1,3,1,5988.7998,70,1,2,-0.4460922
17212,17-Nov-15,2,35,ATLIXCO,2,18,3864.7405,21,5,1,3,1,8542.4004,520,0,1,-0.5475814
17198,17-Nov-15,1,29,CD. JUAREZ BARRANCAS,1,2,3510.1611,12,4,1,3,1,10944,72,1,1,-0.6792616
17214,17-Nov-15,1,35,MONTERREY CUMBRES,1,2,1893.0489,18,5,1,3,2,5806.3999,80,1,1,-0.673972
17208,17-Nov-15,1,32,COSTA DEL SOL,2,16,7246.3728,11,2,1,3,2,7387.2002,212,0,2,-0.0190637
17194,17-Nov-15,2,26,TORREON COMARCA,1,5,2368.2804,4,2,1,2,2,486.39999,100,1,1,3.868998
17217,17-Nov-15,1,43,PATRIOTISMO,2,1,321.0719,24,5,2,2,1,9089.5996,34,1,1,-0.964677
17196,17-Nov-15,1,31,VALLE DORADO,2,4,3423.2666,14,2,1,2,2,15291.2,59,1,1,-0.7761284
17195,17-Nov-15,2,31,FRAY SERVANDO,2,18,11945.675,13,6,2,2,1,12220.8,321,0,2,-0.0225128
17223,17-Nov-15,1,54,SALTILLO MONTERREAL,1,3,790.42702,37,8,1,3,2,9758.4004,35,1,1,-0.9190003
17209,17-Nov-15,1,34,SAN MARCOS,1,2,387.5868,6,3,2,3,1,7873.6001,65,1,2,-0.9507739
17193,17-Nov-15,1,27,JUAREZ CHAMIZAL,1,3,1016.6027,11,2,1,3,2,10974.4,58,1,1,-0.907366
17202,17-Nov-15,1,29,TUXTLA GUTIERREZ,2,6,3102.8199,10,1,2,3,2,3435.2,127,1,3,-0.0967571
17201,17-Nov-15,1,26,MONTERREY VOLCAN,1,15,18555.531,10,4,2,3,2,12585.6,241,0,3,0.4743462
17199,17-Nov-15,1,38,MONTERREY SANTA LUCIA,1,14,5247.6752,18,7,1,3,1,4316.7998,164,1,1,0.2156402
17203,17-Nov-15,2,28,SAN MARCOS,1,16,8076.0586,9,2,2,3,1,6718.3999,520,0,2,0.2020807
17191,17-Nov-15,1,22,TORREON COMARCA,1,2,346.20253,1,0,2,2,2,14500.8,69,1,3,-0.9761253
17220,17-Nov-15,1,31,COSTA DEL SOL,2,6,4248.4514,8,2,2,3,2,3860.8,62,1,3,0.100407
17190,17-Nov-15,1,28,GRIJALVA,2,17,9158.0509,10,3,2,3,1,3131.2,220,0,3,1.924774
17192,17-Nov-15,1,32,MERIDA,2,13,2478.055,12,2,1,3,2,9728,182,0,1,-0.7452657
17225,17-Nov-15,1,27,SALTILLO MONTERREAL,1,18,8621.8059,9,2,1,3,1,10062.4,156,1,1,-0.1431661
17245,23-Nov-15,1,31,COUNTRY CLUB,1,23,17057.195,12,5,2,3,2,11126.4,227,0,1,0.533038
17260,23-Nov-15,2,37,MONTERREY SAN NICOLAS,1,4,3405.7627,16,3,1,1,2,5259.2002,36,1,1,-0.3524181
17239,23-Nov-15,2,34,TOLUCA LERMA,2,17,11219.888,2,0,2,2,1,2462.3999,514,0,1,3.556485
17242,23-Nov-15,1,31,MONTERREY CUMBRES,1,2,1029.2305,14,5,1,3,2,1702.4,79,1,1,-0.3954238
17272,23-Nov-15,2,53,LA PAZ,1,17,10384.076,36,5,2,3,2,2401.6001,218,0,3,3.323815
17244,23-Nov-15,1,30,JUAREZ PASO DEL NORTE,1,6,1186.3907,13,4,2,3,2,3283.2,56,1,1,-0.638648
17263,23-Nov-15,1,31,MONTERREY SENDERO,1,10,4894.5961,16,8,2,3,1,12160,224,0,3,-0.5974839
17255,23-Nov-15,1,25,XOLA,2,1,283.18842,7,1,2,1,2,1155.2,72,1,2,-0.7548577
17261,23-Nov-15,2,48,DURANGO,1,19,11961.429,31,8,1,3,2,7873.6001,514,0,1,0.5191817
17267,23-Nov-15,1,27,COSTA DEL SOL,2,8,3458.8996,6,3,2,3,2,942.40002,134,1,3,2.670309
17236,23-Nov-15,2,25,ARANDAS,1,18,4256.5053,1,0,2,3,1,1246.4,242,0,1,2.41504
17253,23-Nov-15,1,43,LA PAZ,1,23,17252.239,21,4,2,3,2,5320,514,0,3,2.242902
17270,23-Nov-15,1,31,VALLE DORADO,2,14,7066.5826,14,3,1,2,1,8451.2002,185,0,2,-0.1638368
17252,23-Nov-15,1,27,TOLUCA METEPEC,2,21,7114.2182,8,1,1,2,1,4590.3999,266,0,2,0.5498036
17250,23-Nov-15,2,34,MAZATLAN,1,6,1695.7548,16,3,1,3,1,9028.7998,121,1,1,-0.8121838
17264,23-Nov-15,2,31,GUADALAJARA TLAQUEPAQUE,1,3,212.5476,13,3,1,3,1,8755.2002,71,1,1,-0.9757233
17269,23-Nov-15,1,26,SALTILLO,1,1,10.00224,4,1,2,3,2,7904,56,1,3,-0.9987345
17248,23-Nov-15,1,29,TOREO,2,1,586.38132,13,5,2,2,2,6688,44,1,2,-0.9123234
17240,23-Nov-15,1,30,ALTAVISTA,2,1,187.542,11,2,2,2,2,20824,44,1,2,-0.990994
17282,23-Nov-15,1,26,MEXICALI,1,1,62.514,8,2,2,2,2,5958.3999,37,1,3,-0.9895083
17275,23-Nov-15,2,28,ESCANDON,2,1,268.18506,2,0,2,2,2,212.8,67,1,2,0.2602681
17227,23-Nov-15,2,46,MARINA NACIONAL,2,4,1450.9499,30,4,1,2,1,12616,52,1,1,-0.8849913
17247,23-Nov-15,1,34,COSTA DEL SOL,2,23,2819.3814,9,1,2,3,2,30.4,161,1,3,91.74281
17268,23-Nov-15,2,41,CD. JUAREZ ATLANTIS,1,5,1491.584,25,5,2,3,1,3161.6001,94,1,1,-0.5282186
17238,23-Nov-15,2,41,LA PAZ,1,22,14625.275,23,4,2,3,1,5350.3999,514,0,3,1.733492
17234,23-Nov-15,1,25,TIJUANA INSURGENTES,1,10,4142.5527,5,1,2,3,2,5593.6001,178,1,3,-0.2594121
17243,23-Nov-15,1,24,CD. JUAREZ BARRANCAS,1,2,325.0728,5,1,1,3,2,91.199997,71,1,1,2.564395
17278,23-Nov-15,2,28,SLP TANGAMANGA,1,2,510.23927,9,1,2,3,1,4590.3999,109,1,1,-0.8888465
17279,23-Nov-15,2,34,PATRIOTISMO,2,15,16073.6,14,2,2,2,1,34078.398,200,0,1,-0.5283347
17274,23-Nov-15,1,30,SAN JERONIMO,2,12,3962.0123,6,1,1,2,2,11977.6,198,0,1,-0.6692148
17241,23-Nov-15,1,26,JUAREZ CHAMIZAL,1,2,62.514,7,1,2,2,1,10913.6,42,1,3,-0.9942719
17256,23-Nov-15,2,37,MONTERREY LEONES,1,7,1969.8161,16,3,2,3,2,5441.6001,101,1,3,-0.6380079
17273,23-Nov-15,1,28,COSTA DEL SOL,2,2,345.07728,9,1,2,3,2,9302.4004,49,1,3,-0.9629045
17265,23-Nov-15,1,39,CD. JUAREZ BARRANCAS,1,1,62.514,18,3,2,2,2,7326.3999,45,1,3,-0.9914673
17232,23-Nov-15,1,31,GUADALAJARA CENTRO,1,4,1653.6203,12,4,2,3,1,7265.6001,115,1,2,-0.7724041
17271,23-Nov-15,1,45,CHAPULTEPEC,2,1,804.55518,25,5,1,2,2,6900.7998,49,1,1,-0.8834113
17235,23-Nov-15,1,29,COSTA DEL SOL,2,23,4996.2439,11,2,2,3,1,19516.801,140,1,3,-0.7440029
17233,23-Nov-15,1,39,HERMOSILLO,1,3,764.42119,23,7,1,2,2,13862.4,238,0,1,-0.9448565
17262,23-Nov-15,2,28,ARANDAS,1,5,1705.1319,4,1,2,3,2,1398.4,98,1,2,0.2193449
17266,23-Nov-15,1,30,CUAUTITLAN,2,6,1825.4088,15,4,1,2,1,33774.398,57,1,1,-0.9459529
17226,23-Nov-15,2,30,CRACOVIA,2,1,268.18506,2,0,2,1,2,2219.2,165,1,2,-0.8791524
17280,23-Nov-15,2,29,COLIMA,1,5,1126.7523,14,5,1,3,2,243.2,51,1,1,3.633028
17230,23-Nov-15,1,25,GUADALAJARA AJIJIC,1,9,18152.19,6,2,2,3,2,3252.8,149,1,3,4.580482
17228,23-Nov-15,1,37,COSTA DEL SOL,2,22,9879.3375,11,6,1,2,2,4104,177,1,1,1.407246
17281,23-Nov-15,2,35,PACHUCA,2,21,6999.0674,21,4,1,2,2,9484.7998,514,0,2,-0.2620754
17254,23-Nov-15,1,27,TAMPICO ALTAMIRA,1,13,11100.986,5,2,2,1,2,7721.6001,171,1,2,0.4376536
17277,23-Nov-15,1,31,TIJUANA INSURGENTES,1,1,31.507056,6,1,1,3,1,4803.2002,57,1,1,-0.9934404
17229,23-Nov-15,1,28,TOREO,2,5,1781.3989,8,4,2,2,2,3648,57,1,2,-0.5116779
17251,23-Nov-15,2,49,PACHUCA,2,30,13306.355,29,5,1,2,1,3344,514,0,1,2.979173
17257,23-Nov-15,1,25,COSTA DEL SOL,2,10,1347.8018,7,2,2,3,1,3860.8,77,1,1,-0.6509009
17276,23-Nov-15,2,25,SALTILLO,1,3,160.03584,9,3,2,3,1,1033.6,50,1,3,-0.8451666
17259,23-Nov-15,1,58,CHAPALA,1,2,750.168,40,11,1,3,2,760,45,1,1,-0.0129368
17258,23-Nov-15,1,29,MONCLOVA,1,14,8043.9264,11,2,1,3,1,304,514,0,1,25.46029
17246,23-Nov-15,1,30,POLANCO,2,2,200.54491,11,4,1,2,1,5411.2002,63,1,1,-0.9629389
17249,23-Nov-15,2,28,MEXICALI IMPERIAL,1,14,7840.2558,7,1,2,2,2,17328,72,1,2,-0.5475383
17231,23-Nov-15,1,30,CRACOVIA,2,1,1162.1353,3,0,1,1,2,1641.6,80,1,2,-0.2920716
17237,23-Nov-15,1,28,CRACOVIA,2,1,1072.7402,1,0,1,2,1,304,72,1,1,2.528751
17321,30-Nov-15,1,39,VERACRUZ,2,17,3352.3758,24,5,1,3,1,9758.4004,192,0,1,-0.6564626
17301,30-Nov-15,1,27,NOGALES,1,16,3514.8601,4,1,2,3,2,12160,301,0,3,-0.710949
17333,30-Nov-15,1,27,MATAMOROS,1,1,187.542,15,3,1,3,1,14744,78,1,1,-0.9872801
17285,30-Nov-15,2,27,GUADALAJARA CENTRO,1,10,4015.0242,5,1,1,3,2,1276.8,134,1,2,2.144599
17319,30-Nov-15,1,27,TULUM,2,6,2102.2208,10,1,2,3,2,7204.7998,88,1,3,-0.7082194
17312,30-Nov-15,1,43,CULIACAN,1,5,3583.5525,27,8,1,3,2,7417.6001,95,1,1,-0.5168852
17328,30-Nov-15,2,32,TLAXCALA,2,9,2696.3538,6,1,2,3,2,3465.6001,151,1,1,-0.2219663
17298,30-Nov-15,2,27,JUAREZ CHAMIZAL,1,7,6191.7616,10,2,2,2,2,3648,135,1,1,0.6973031
17295,30-Nov-15,1,27,TIJUANA PLAYAS,1,1,670.15008,11,4,2,3,1,8785.5996,56,1,3,-0.9237217
17283,30-Nov-15,1,46,TORREON,1,1,521.36676,24,8,2,3,1,4256,71,1,3,-0.8774984
17331,30-Nov-15,2,32,NOGALES,1,18,5163.7814,17,2,1,2,1,1641.6,295,0,1,2.145578
17296,30-Nov-15,1,29,CHIHUAHUA PARRAL,1,18,4000.896,7,2,2,3,1,4894.3999,452,0,1,-0.1825564
17300,30-Nov-15,1,38,GUADALAJARA AJIJIC,1,3,537.6204,20,4,2,3,1,12828.8,38,1,2,-0.9580927
17326,30-Nov-15,1,22,JUAREZ CHAMIZAL,1,2,1162.1353,5,1,1,3,2,17358.4,44,1,1,-0.9330506
17294,30-Nov-15,2,22,TIJUANA RIO,1,1,45.760248,3,1,2,3,1,9150.4004,84,1,3,-0.9949991
17286,30-Nov-15,1,27,MONTERREY TECNOLOGICO,1,6,1539.7198,4,1,2,3,2,1489.6,88,1,2,0.0336465
17303,30-Nov-15,1,26,COATZACOALCOS,2,3,367.58232,6,1,2,3,2,5228.7998,65,1,3,-0.9297004
17304,30-Nov-15,1,27,TAMPICO ALTAMIRA,1,1,2076.7151,2,0,1,2,2,6992,56,1,1,-0.702987
17317,30-Nov-15,2,23,MONTERREY TECNOLOGICO,1,2,458.47768,5,2,2,3,2,9606.4004,64,1,2,-0.9522737
17311,30-Nov-15,1,24,MATAMOROS,1,3,972.71784,7,1,1,3,2,12524.8,81,1,1,-0.9223366
17306,30-Nov-15,2,25,CHIHUAHUA VILLA,1,19,9599.2748,8,4,1,3,1,9758.4004,212,0,1,-0.0163065
17305,30-Nov-15,1,41,PUERTO,2,2,688.90428,24,4,1,2,2,1732.8,46,1,1,-0.6024329
17310,30-Nov-15,2,35,ESCANDON,2,5,2272.634,11,2,2,2,2,9697.5996,73,1,2,-0.7656499
17318,30-Nov-15,2,23,MONTERREY FUNDIDORA,1,2,876.69634,2,1,2,3,1,6627.2002,85,1,3,-0.8677124
17289,30-Nov-15,2,31,CUAUTITLAN,2,1,25.0056,15,3,2,2,1,3131.2,42,1,1,-0.9920141
17322,30-Nov-15,1,30,SAN ANGEL,2,14,8807.3474,12,2,1,2,2,6475.2002,193,0,1,0.360166
17332,30-Nov-15,2,46,PUERTO,2,3,5909.4484,30,7,2,2,2,11582.4,49,1,1,-0.4897907
17316,30-Nov-15,2,35,MONTERREY TECNOLOGICO,1,3,1862.9172,5,1,2,3,2,699.20001,81,1,2,1.664355
17297,30-Nov-15,1,31,TAMPICO ALTAMIRA,1,1,62.514,11,2,1,2,1,17784,53,1,1,-0.9964848
17313,30-Nov-15,1,36,MONCLOVA,1,9,5506.6082,17,4,1,3,2,12980.8,179,1,1,-0.5757882
17284,30-Nov-15,2,27,GUADALAJARA CENTRO,1,10,4015.0242,5,1,1,3,2,12585.6,134,1,2,-0.6809827
17330,30-Nov-15,1,33,TORREON,1,8,3113.6973,19,4,1,3,1,3769.6001,151,1,1,-0.173998
17299,30-Nov-15,1,26,MERIDA,2,1,625.14,5,1,2,3,2,212.8,42,1,3,1.937688
17307,30-Nov-15,1,42,LINDAVISTA,2,20,5704.1524,24,5,1,2,2,2553.6001,374,0,2,1.233769
17309,30-Nov-15,2,22,NOGALES,1,16,2535.4428,6,2,1,2,1,21097.6,232,0,1,-0.8798231
17314,30-Nov-15,1,33,MONTERREY CUMBRES,1,1,827.06022,15,3,2,3,2,1428.8,79,1,1,-0.4211505
17323,30-Nov-15,2,39,MONTERREY CENTRO,1,1,260.68338,23,9,2,3,1,547.20001,73,1,1,-0.5236049
17329,30-Nov-15,2,26,COATZACOALCOS,2,7,1705.2569,4,2,2,3,2,5259.2002,119,1,3,-0.6757573
17315,30-Nov-15,1,29,CULIACAN,1,10,2807.6288,11,5,1,3,2,9788.7998,136,1,1,-0.7131795
17320,30-Nov-15,2,29,REYNOSA FRONTERA,1,2,1234.7765,10,3,1,3,1,11156.8,64,1,1,-0.8893252
17302,30-Nov-15,2,30,MONCLOVA,1,18,8431.6383,9,1,1,3,1,18240,507,0,1,-0.5377392
17291,30-Nov-15,2,35,COATZACOALCOS,2,7,1492.8343,14,2,2,3,1,10092.8,134,1,3,-0.8520892
17324,30-Nov-15,2,25,JUAREZ PASO DEL NORTE,1,19,13444.761,8,2,2,2,1,5624,423,0,3,1.390605
17293,30-Nov-15,1,30,REYNOSA FRONTERA,1,6,2664.3467,12,3,1,3,1,3800,128,1,1,-0.2988561
17325,30-Nov-15,2,36,CANCUN,2,4,358.83036,20,4,1,3,2,6140.7998,142,1,1,-0.9415662
17287,30-Nov-15,1,27,MONTERREY TECNOLOGICO,1,6,1539.7198,4,1,2,3,2,18361.6,88,1,2,-0.9161445
17290,30-Nov-15,1,24,CHIHUAHUA PARRAL,1,1,568.8774,5,1,1,3,1,25019.199,45,1,1,-0.9772624
17308,30-Nov-15,2,40,MERIDA MONTEJO,2,15,8198.336,25,6,1,3,1,4955.2002,245,0,1,0.6544914
17288,30-Nov-15,2,30,MONTERREY VALLE ALTO,1,17,6313.2889,11,2,1,3,2,7995.2002,403,0,2,-0.2103651
17292,30-Nov-15,1,58,REYNOSA FRONTERA,1,15,19569.633,41,14,1,3,2,6536,507,0,1,1.99413
17327,30-Nov-15,1,27,GUADALAJARA CENTRO,1,2,761.42052,1,0,2,3,2,17966.4,88,1,3,-0.9576197
17346,07-Dec-15,2,35,PACHUCA,2,9,3130.326,20,6,1,1,2,3587.2,101,1,1,-0.1273623
17343,07-Dec-15,2,29,FRAY SERVANDO,2,20,15478.591,7,1,1,2,1,3496,500,0,1,3.427515
17353,07-Dec-15,2,23,INTERLOMAS,2,18,14912.965,6,1,2,2,1,8755.2002,372,0,2,0.7033265
17338,07-Dec-15,2,32,SOTELO,2,20,12688.091,13,2,1,2,2,851.20001,391,0,1,13.90612
17342,07-Dec-15,1,41,GRIJALVA,2,16,5228.671,23,5,1,3,1,4499.2002,500,0,1,0.1621334
17348,07-Dec-15,1,33,ZACATECAS,1,4,2848.763,5,1,1,3,2,608,60,1,1,3.685465
17359,07-Dec-15,2,40,SATELITE,2,3,1515.4644,14,4,1,2,1,9697.5996,73,1,1,-0.8437279
17376,07-Dec-15,1,26,GUANAJUATO,1,11,5026.5007,8,1,2,3,2,8268.7998,87,1,2,-0.3921124
17361,07-Dec-15,2,31,TAMPICO,1,14,4007.6475,11,1,2,2,1,6049.6001,500,0,3,-0.3375351
17340,07-Dec-15,2,32,SOTELO,2,20,12688.091,13,2,1,2,2,851.20001,391,0,1,13.90612
17374,07-Dec-15,1,33,ZACATECAS,1,10,3947.8841,6,1,2,3,2,3648,128,1,2,0.0822051
17337,07-Dec-15,1,27,MORELIA MONARCA,1,4,296.81647,9,2,2,3,2,10366.4,112,1,1,-0.9713675
17369,07-Dec-15,1,34,CUERNAVACA MORELOS,2,4,1032.2312,12,2,1,2,2,9241.5996,81,1,1,-0.888306
17344,07-Dec-15,1,37,LAS AGUILAS,2,21,6999.5676,19,3,1,2,2,2979.2,193,0,1,1.349479
17352,07-Dec-15,2,31,HERMOSILLO PITIC,1,19,9048.2764,16,3,1,2,2,1124.8,221,0,1,7.044342
17365,07-Dec-15,1,24,MONTERREY CHIPINQUE,1,2,877.69656,7,2,2,3,1,7721.6001,73,1,2,-0.8863323
17373,07-Dec-15,2,30,CRACOVIA,2,7,4625.7859,11,2,2,1,1,8572.7998,77,1,1,-0.4604113
17363,07-Dec-15,2,44,POLANCO,2,2,2168.6107,23,5,2,2,2,5198.3999,85,1,2,-0.5828311
17377,07-Dec-15,2,26,QUERETARO ACUEDUCTO,1,10,7033.8252,2,0,2,3,2,668.79999,205,0,3,9.517083
17351,07-Dec-15,2,24,COUNTRY CLUB,1,2,1575.1027,1,0,1,3,1,11035.2,50,1,1,-0.8572656
17347,07-Dec-15,1,27,TAMPICO,1,16,7567.5698,5,1,2,3,2,1945.6,263,0,3,2.889581
17371,07-Dec-15,1,26,MEXICALI,1,2,350.0784,4,1,2,3,2,7326.3999,81,1,2,-0.9522169
17364,07-Dec-15,1,28,GRIJALVA,2,5,454.85186,9,2,2,3,2,3617.6001,84,1,3,-0.874267
17358,07-Dec-15,2,26,COUNTRY CLUB,1,4,778.79941,5,1,2,3,2,10336,63,1,3,-0.9246517
17354,07-Dec-15,2,29,TAMPICO,1,1,670.15008,5,2,2,3,1,9849.5996,64,1,3,-0.9319617
17378,07-Dec-15,1,22,TIJUANA CACHANILLA,1,4,4911.0998,2,1,2,3,1,7113.6001,106,1,3,-0.3096182
17360,07-Dec-15,1,44,LEON,1,13,2355.0066,30,9,2,3,2,4499.2002,261,0,2,-0.4765722
17355,07-Dec-15,1,26,LAS AGUILAS,2,1,2171.1112,6,1,2,2,2,9545.5996,42,1,2,-0.7725537
17362,07-Dec-15,1,34,MONTERREY VOLCAN,1,2,464.47902,18,5,2,3,1,2371.2,122,1,3,-0.8041165
17368,07-Dec-15,2,25,CORREGIDORA,1,1,61.013664,2,0,2,3,2,5380.7998,101,1,3,-0.9886609
17375,07-Dec-15,2,24,EL SALTO,1,1,437.598,5,1,2,3,1,11278.4,148,1,3,-0.9612004
