"","key","f_alta","genero","edad","sucursal","div","num_ventas","sueldo_prom","antigüedad","num_trabajos_previos","edo_civil","experiencia","escolaridad","salario_diario_ant","num_dias","rotacion","dependientes","incremento","antiguedad","grupo_edad","grupo_sueldo"
"177",14142,"26-Jan-15",1,29,"XOLA",2,11,9071.8493,8,2,NA,NA,NA,15321.6,155,0,NA,0.5920954,8,2,2
"178",14143,"26-Jan-15",0,34,NA,1,26,9733.4298,5,1,NA,NA,NA,760,494,1,NA,12.80714,5,2,2
"179",14144,"26-Jan-15",1,33,"CHIHUAHUA",1,4,648.11389,NA,NA,NA,NA,NA,NA,37,0,NA,NA,NA,2,1
"180",14145,"26-Jan-15",0,32,"CUAUTITLAN",2,5,2554.6867,11,3,NA,NA,NA,2128,36,0,NA,1.200511,11,2,2
"181",14146,"26-Jan-15",1,27,"JUAREZ PASO DEL NORTE",1,16,18956.563,10,3,NA,NA,NA,11430.4,338,1,NA,1.658434,10,1,3
"182",14147,"26-Jan-15",0,33,"TIJUANA PLAYAS",1,4,836.35397,17,3,NA,NA,NA,8268.7998,45,0,NA,0.1011458,17,2,1
"183",14148,"26-Jan-15",0,29,"PATRIOTISMO",2,1,755.3775,7,1,NA,NA,NA,6961.6001,30,0,NA,0.1085063,7,2,1
"184",14149,"26-Jan-15",1,28,"REYNOSA FRONTERA",1,29,9920.1904,11,2,NA,NA,NA,4499.2002,486,1,NA,2.204879,11,2,2
"185",14150,"26-Jan-15",1,26,"JUAREZ PASO DEL NORTE",1,1,76.142052,8,3,NA,NA,NA,3556.8,51,0,NA,0.0214075,8,1,1
"186",14151,"26-Jan-15",0,27,"ALTAVISTA",2,1,1250.28,NA,NA,NA,NA,NA,NA,23,0,NA,NA,NA,1,1
"187",14152,"26-Jan-15",1,25,"FRAY SERVANDO",2,21,11329.933,8,1,NA,NA,NA,11886.4,436,1,NA,0.9531845,8,1,3
"188",14153,"26-Jan-15",0,33,"SOTELO",2,1,600.52511,14,5,NA,NA,NA,3040,24,0,NA,0.1975412,14,2,1
"189",14154,"26-Jan-15",0,34,"ENSENADA",1,23,9413.3581,17,3,NA,NA,NA,21979.199,151,0,NA,0.4282849,17,2,2
"190",14155,"26-Jan-15",1,26,"SALTILLO MONTERREAL",1,5,2564.194,6,1,NA,NA,NA,8785.5996,77,0,NA,0.2918633,6,1,2
"191",14156,"26-Jan-15",0,29,"TOREO",2,6,3164.2763,13,2,NA,NA,NA,2705.6001,63,0,NA,1.169528,13,2,2
"192",14157,"26-Jan-15",1,43,"GUADALAJARA TLAQUEPAQUE",1,3,1447.3033,12,2,NA,NA,NA,3009.6001,74,0,NA,0.4808955,12,2,1
"193",14158,"26-Jan-15",0,40,"TIJUANA CACHANILLA",1,6,899.80568,17,3,NA,NA,NA,2006.4,51,0,NA,0.4484677,17,2,1
"194",14159,"26-Jan-15",0,34,"TAMPICO",1,19,10602.531,14,3,NA,NA,NA,8816,353,1,NA,1.202646,14,2,3
"195",14160,"26-Jan-15",0,24,"TIJUANA PLAYAS",1,2,672.28598,4,1,NA,NA,NA,9211.2002,45,0,NA,0.0729857,4,1,1
"196",14161,"26-Jan-15",0,24,"TIJUANA PLAYAS",1,2,672.28598,4,1,NA,NA,NA,7934.3999,45,0,NA,0.0847305,4,1,1
"197",14162,"26-Jan-15",1,26,"INTERLOMAS",2,5,5164.4691,8,3,NA,NA,NA,3040,65,0,NA,1.698838,8,1,2
"198",14163,"26-Jan-15",0,28,"REYNOSA FRONTERA",1,44,13846.361,10,3,NA,NA,NA,6748.7998,815,1,NA,2.051678,10,2,3
"199",14164,"26-Jan-15",1,29,"MONTERREY CHIPINQUE",1,30,22860.901,13,2,NA,NA,NA,33044.801,360,1,NA,0.6918154,13,2,3
"200",14165,"26-Jan-15",1,44,"GRIJALVA",2,3,1372.3907,30,10,NA,NA,NA,5745.6001,24,0,NA,0.2388594,30,2,1
"201",14166,"26-Jan-15",1,34,"MONTERREY SANTA LUCIA",1,14,2424.6784,16,3,NA,NA,NA,3283.2,183,1,NA,0.7385107,16,2,2
"202",14167,"26-Jan-15",1,26,"INTERLOMAS",2,2,167.39165,8,2,NA,NA,NA,7356.7998,59,0,NA,0.0227533,8,1,1
"203",14168,"26-Jan-15",1,26,"INTERLOMAS",2,2,167.39165,8,2,NA,NA,NA,881.59998,59,0,NA,0.1898726,8,1,1
"204",14169,"26-Jan-15",0,31,"ROMA",2,8,6136.5305,12,2,NA,NA,NA,17662.4,116,0,NA,0.3474347,12,2,2
"205",14170,"26-Jan-15",1,26,"ALTAVISTA",2,21,11206.52,10,3,NA,NA,NA,8694.4004,143,0,NA,1.288935,10,1,3
"206",14171,"26-Jan-15",0,40,"DURANGO",1,28,12728.179,12,3,NA,NA,NA,395.20001,228,1,NA,32.20693,12,2,3
"207",14172,"26-Jan-15",1,34,NA,1,6,1004.2353,15,2,NA,NA,NA,3860.8,101,0,NA,0.2601107,15,2,1
"208",14173,"26-Jan-15",0,27,"MONTERREY FUNDIDORA",1,7,1614.2365,9,3,NA,NA,NA,8481.5996,134,0,NA,0.1903222,9,1,1
"209",14174,"26-Jan-15",0,24,"TAMPICO ALTAMIRA",1,28,13291.154,4,1,NA,NA,NA,12403.2,228,1,NA,1.071591,4,1,3
"210",14175,"26-Jan-15",1,29,"TUXTLA GUTIERREZ",2,3,2067.2859,6,2,NA,NA,NA,1124.8,88,0,NA,1.837914,6,2,2
"211",14176,"26-Jan-15",1,29,"JUAREZ PASO DEL NORTE",1,3,2144.8085,7,3,NA,NA,NA,4468.7998,43,0,NA,0.4799518,7,2,2
"212",14177,"26-Jan-15",1,27,"NAPOLES",2,5,2272.6183,7,2,NA,NA,NA,0,42,0,NA,NA,7,1,2
"213",14178,"26-Jan-15",1,38,"CD. JUAREZ BARRANCAS",1,6,1900.5298,NA,NA,NA,NA,NA,NA,43,0,NA,NA,NA,2,1
"214",14179,"26-Jan-15",1,35,"TAMPICO ALTAMIRA",1,7,3054.434,17,2,NA,NA,NA,1246.4,70,0,NA,2.450605,17,2,2
"215",14180,"26-Jan-15",0,26,"SANTA TERESA",2,7,4439.6661,0,0,NA,NA,NA,12980.8,116,0,NA,0.3420179,0,1,2
"216",14181,"26-Jan-15",1,34,"REYNOSA FRONTERA",1,23,9581.8073,20,4,NA,NA,NA,5988.7998,147,0,NA,1.599954,20,2,2
"217",14182,"26-Jan-15",0,30,"CHIHUAHUA",1,5,2581.7657,9,2,NA,NA,NA,13984,80,0,NA,0.1846228,9,2,2
"218",14183,"26-Jan-15",0,31,"SAN LUIS POTOSI",1,4,906.453,9,1,NA,NA,NA,2340.8,70,0,NA,0.3872407,9,2,1
"219",14184,"26-Jan-15",1,32,"TRADE CENTER",2,4,3841.5374,NA,NA,NA,NA,NA,NA,44,0,NA,NA,NA,2,2
"220",14185,"26-Jan-15",0,24,"JALISCO",1,3,1439.7495,NA,NA,NA,NA,NA,NA,25,0,NA,NA,NA,1,1
"221",14186,"26-Jan-15",0,33,"SALTILLO",1,4,2643.0398,19,6,NA,NA,NA,5046.3999,91,0,NA,0.5237476,19,2,2
"222",14187,"26-Jan-15",1,42,"CD. JUAREZ ATLANTIS",1,4,1507.5772,24,10,NA,NA,NA,2097.6001,46,0,NA,0.7187153,24,2,1
"223",14188,"26-Jan-15",0,45,"CORREGIDORA",1,7,2309.5797,27,6,NA,NA,NA,638.40002,84,0,NA,3.617763,27,2,2
"224",14189,"26-Jan-15",1,37,"EL SALTO",1,18,11871.278,19,4,NA,NA,NA,4560,253,1,NA,2.60335,19,2,3
"225",14190,"26-Jan-15",0,24,"CUAUTITLAN",2,19,10644.024,4,1,NA,NA,NA,13284.8,217,1,NA,0.8012183,4,1,3
"226",14191,"26-Jan-15",1,41,"SALTILLO",1,24,8536.1044,23,15,NA,NA,NA,5776,815,1,NA,1.477857,23,2,2
"227",14192,"26-Jan-15",0,43,"TIJUANA CACHANILLA",1,19,11679.595,26,5,NA,NA,NA,7843.2002,200,1,NA,1.489136,26,2,3
"228",14193,"26-Jan-15",0,27,"MONTERREY CHIPINQUE",1,14,5264.6426,9,3,NA,NA,NA,10366.4,142,0,NA,0.5078564,9,1,2
"229",14194,"26-Jan-15",0,40,"MERIDA MONTEJO",2,18,4471.8661,6,1,NA,NA,NA,6171.2002,102,0,NA,0.7246348,6,2,2
"230",14195,"26-Jan-15",0,26,"ESCANDON",2,4,4882.7497,NA,NA,NA,NA,NA,NA,29,0,NA,NA,NA,1,2
"231",14196,"26-Jan-15",0,28,"LAS AGUILAS",2,1,1188.2088,7,2,NA,NA,NA,2492.8,53,0,NA,0.4766563,7,2,1
"232",14197,"26-Jan-15",1,26,"DURANGO",1,10,3073.9697,3,1,NA,NA,NA,5228.7998,121,0,NA,0.587892,3,1,2
"233",14198,"26-Jan-15",0,38,"TIJUANA INSURGENTES",1,2,416.96838,16,3,NA,NA,NA,5806.3999,45,0,NA,0.0718119,16,2,1
"234",14199,"26-Jan-15",1,35,"ARAGON",2,4,1879.0041,14,5,NA,NA,NA,5958.3999,65,0,NA,0.3153538,14,2,1
"235",14200,"26-Jan-15",1,31,"JUAREZ CHAMIZAL",1,8,6783.29,15,3,NA,NA,NA,425.60001,42,0,NA,15.93818,15,2,2
"236",14201,"26-Jan-15",1,32,"GUADALAJARA TONALA",1,3,590.7052,NA,NA,NA,NA,NA,NA,46,0,NA,NA,NA,2,1
"237",14202,"26-Jan-15",1,34,NA,1,1,312.57,18,4,NA,NA,NA,6992,21,0,NA,0.0447039,18,2,1
"238",14203,"26-Jan-15",1,31,"MONTERREY CHIPINQUE",1,1,60.4302,NA,NA,NA,NA,NA,NA,28,0,NA,NA,NA,2,1
"239",14204,"26-Jan-15",1,29,"CAMPECHE",2,15,7567.9188,12,3,NA,NA,NA,1033.6,57,0,NA,7.321903,12,2,2
"240",14205,"03-Feb-15",1,28,"LEON",1,2,569.55463,10,2,NA,NA,NA,8542.4004,34,0,NA,0.0666738,10,2,1
"241",14206,"03-Feb-15",0,29,"ESCANDON",2,1,1490.662,NA,NA,NA,NA,NA,NA,27,0,NA,NA,NA,2,1
"242",14207,"03-Feb-15",0,37,"ARANDAS",1,11,4139.5208,NA,NA,NA,NA,NA,NA,83,0,NA,NA,NA,2,2
"243",14208,"03-Feb-15",1,37,"SAN MARCOS",1,8,2663.9039,22,3,NA,NA,NA,8329.5996,34,0,NA,0.3198118,22,2,2
"244",14209,"03-Feb-15",1,33,"NUEVO LAREDO",1,2,423.0114,NA,NA,NA,NA,NA,NA,31,0,NA,NA,NA,2,1
"245",14210,"03-Feb-15",1,32,"CHOLULA",2,28,14611.397,14,2,NA,NA,NA,1672,356,1,NA,8.738873,14,2,3
"246",14211,"03-Feb-15",0,33,"NAPOLES",2,2,995.0145,15,7,NA,NA,NA,7721.6001,50,0,NA,0.1288612,15,2,1
"247",14212,"03-Feb-15",1,32,"REFORMA",2,8,8639.7474,12,2,NA,NA,NA,16112,120,0,NA,0.5362306,12,2,2
"248",14213,"03-Feb-15",1,26,"CHIHUAHUA VILLA",1,12,9226.7538,3,1,NA,NA,NA,10032,76,0,NA,0.9197322,3,1,2
"249",14214,"03-Feb-15",1,28,"NOGALES",1,3,427.179,11,2,NA,NA,NA,456,65,0,NA,0.9367961,11,2,1
"250",14215,"03-Feb-15",1,28,"CULIACAN HUMAYA",1,1,377.68875,11,3,NA,NA,NA,6779.2002,73,0,NA,0.0557129,11,2,1
"251",14216,"03-Feb-15",0,23,"ESCANDON",2,18,19757.237,4,1,NA,NA,NA,5715.2002,251,1,NA,3.456963,4,1,3
"252",14217,"03-Feb-15",1,53,"MONTERREY LAS TORRES",1,3,1057.5285,36,8,NA,NA,NA,6232,108,0,NA,0.1696933,36,3,1
"253",14218,"03-Feb-15",1,51,"QUERETARO ACUEDUCTO",1,17,10995.692,28,6,NA,NA,NA,2553.6001,401,1,NA,4.305957,28,3,3
"254",14219,"03-Feb-15",1,48,"CHIHUAHUA PARRAL",1,18,24712.878,25,5,NA,NA,NA,8177.6001,442,1,NA,3.022021,25,3,3
"255",14220,"03-Feb-15",1,25,"MONTERREY LEONES",1,8,3602.5255,5,1,NA,NA,NA,2158.3999,76,0,NA,1.669072,5,1,2
"256",14221,"03-Feb-15",0,27,"CUERNAVACA MORELOS",2,8,1395.6355,2,1,NA,NA,NA,14744,43,0,NA,0.0946579,2,1,1
"257",14222,"03-Feb-15",1,47,"CD. JUAREZ ATLANTIS",1,24,13154.534,33,6,NA,NA,NA,1824,384,1,NA,7.211916,33,2,3
"258",14223,"03-Feb-15",0,29,"ESCANDON",2,1,3079.6741,NA,NA,NA,NA,NA,NA,35,0,NA,NA,NA,2,2
"259",14224,"03-Feb-15",1,30,"QUERETARO ACUEDUCTO",1,19,5815.99,11,2,NA,NA,NA,2857.6001,251,1,NA,2.035271,11,2,2
"260",14225,"03-Feb-15",0,31,"MONTERREY VOLCAN",1,5,1907.5887,NA,NA,NA,NA,NA,NA,78,0,NA,NA,NA,2,1
"261",14226,"03-Feb-15",1,28,"MONTERREY VALLE ALTO",1,3,2780.8571,NA,NA,NA,NA,NA,NA,80,0,NA,NA,NA,2,2
"262",14227,"03-Feb-15",0,32,"QUERETARO ACUEDUCTO",1,11,3036.8468,7,2,NA,NA,NA,1763.2,90,0,NA,1.72235,7,2,2
"263",14228,"03-Feb-15",0,32,"QUERETARO ACUEDUCTO",1,11,3036.8468,7,1,NA,NA,NA,7569.6001,90,0,NA,0.4011899,7,2,2
"264",14229,"03-Feb-15",1,31,"CHIHUAHUA PARRAL",1,12,3250.5613,12,2,NA,NA,NA,7539.2002,92,0,NA,0.4311547,12,2,2
"265",14230,"03-Feb-15",0,52,"GUADALAJARA TONALA",1,15,9650.208,33,6,NA,NA,NA,3648,570,1,NA,2.645342,33,3,2
"266",14231,"03-Feb-15",0,26,"CHIHUAHUA VILLA",1,5,1571.1852,8,2,NA,NA,NA,7478.3999,56,0,NA,0.2100964,8,1,1
"267",14232,"03-Feb-15",1,26,NA,2,1,625.14,7,1,NA,NA,NA,8299.2002,64,0,NA,0.0753253,7,1,1
"268",14233,"03-Feb-15",0,27,"ESCANDON",2,3,2899.1388,NA,NA,NA,NA,NA,NA,23,0,NA,NA,NA,1,2
"269",14234,"03-Feb-15",1,27,"FRAY SERVANDO",2,7,6544.8772,8,3,NA,NA,NA,4316.7998,122,0,NA,1.516141,8,1,2
"270",14235,"03-Feb-15",1,27,"PUERTO",2,3,4900.1338,9,2,NA,NA,NA,6262.3999,106,0,NA,0.782469,9,1,2
"271",14236,"03-Feb-15",1,31,"TIJUANA PLAYAS",1,1,302.151,3,0,NA,NA,NA,11704,34,0,NA,0.025816,3,2,1
"272",14237,"03-Feb-15",1,26,"PATRIOTISMO",2,10,8079.4136,7,2,NA,NA,NA,8542.4004,85,0,NA,0.9458013,7,1,2
"273",14238,"03-Feb-15",0,27,"ESCANDON",2,8,6854.061,10,1,NA,NA,NA,8694.4004,94,0,NA,0.7883305,10,1,2
"274",14239,"03-Feb-15",1,34,"MONTERREY VOLCAN",1,3,1078.3665,NA,NA,NA,NA,NA,NA,45,0,NA,NA,NA,2,1
"275",14240,"03-Feb-15",0,29,"MONTERREY SENDERO",1,22,17542.095,12,4,NA,NA,NA,6414.3999,268,1,NA,2.734799,12,2,3
"276",14241,"03-Feb-15",1,32,"MONTERREY SENDERO",1,9,2971.4988,16,8,NA,NA,NA,12585.6,85,0,NA,0.2361031,16,2,2
"277",14242,"03-Feb-15",0,32,"CUERNAVACA",2,3,604.302,13,3,NA,NA,NA,6718.3999,50,0,NA,0.0899473,13,2,1
"278",14243,"03-Feb-15",0,25,"TORREON COMARCA",1,1,629.98483,NA,NA,NA,NA,NA,NA,13,0,NA,NA,NA,1,1
"279",14244,"03-Feb-15",0,39,"TIJUANA INSURGENTES",1,31,11827.414,21,3,NA,NA,NA,6870.3999,153,0,NA,1.721503,21,2,3
"280",14245,"03-Feb-15",0,34,"TIJUANA PLAYAS",1,6,2022.1195,17,5,NA,NA,NA,9788.7998,83,0,NA,0.2065748,17,2,2
"281",14246,"03-Feb-15",1,28,"JUAREZ CHAMIZAL",1,5,1309.8246,10,1,NA,NA,NA,22374.4,42,0,NA,0.0585412,10,2,1
"282",14247,"03-Feb-15",1,35,NA,2,3,779.54958,10,2,NA,NA,NA,9150.4004,55,0,NA,0.0851929,10,2,1
"283",14248,"03-Feb-15",0,37,"LAS AGUILAS",2,19,13964.377,21,3,NA,NA,NA,6961.6001,468,1,NA,2.005915,21,2,3
"284",14249,"03-Feb-15",0,25,"MATAMOROS",1,4,1409.6699,9,2,NA,NA,NA,4347.2002,80,0,NA,0.3242708,9,1,1
"285",14250,"03-Feb-15",1,28,"TLAXCALA",2,2,362.5812,11,5,NA,NA,NA,9059.2002,65,0,NA,0.0400235,11,2,1
"286",14251,"03-Feb-15",1,32,"GUADALAJARA AJIJIC",1,5,2004.7719,7,1,NA,NA,NA,8633.5996,65,0,NA,0.2322058,7,2,2
"287",14252,"03-Feb-15",1,29,"QUERETARO ACUEDUCTO",1,13,2994.0143,14,3,NA,NA,NA,1246.4,94,0,NA,2.402129,14,2,2
"288",14253,"03-Feb-15",0,35,"BAJIO",1,6,5871.8098,14,2,NA,NA,NA,33318.398,49,0,NA,0.1762332,14,2,2
"289",14254,"03-Feb-15",1,26,"CHIHUAHUA",1,8,2513.8963,NA,NA,NA,NA,NA,NA,49,0,NA,NA,NA,1,2
"290",14255,"03-Feb-15",1,23,"ARANDAS",1,8,3790.9271,NA,NA,NA,NA,NA,NA,63,0,NA,NA,NA,1,2
"291",14256,"03-Feb-15",0,24,"EJERCITO",2,1,604.302,6,1,NA,NA,NA,5350.3999,38,0,NA,0.1129452,6,1,1
"292",14257,"03-Feb-15",1,31,"CULIACAN HUMAYA",1,1,475.88783,13,4,NA,NA,NA,9241.5996,37,0,NA,0.0514941,13,2,1
"293",14258,"03-Feb-15",1,33,"MATAMOROS",1,3,1005.5585,16,7,NA,NA,NA,243.2,44,0,NA,4.134698,16,2,1
"294",14259,"03-Feb-15",1,27,"VIADUCTO",2,12,7997.0514,9,4,NA,NA,NA,7052.7998,118,0,NA,1.133883,9,1,2
"295",14260,"03-Feb-15",1,23,"JUAREZ PASO DEL NORTE",1,9,1202.6131,4,2,NA,NA,NA,4316.7998,115,0,NA,0.278589,4,1,1
"296",14261,"03-Feb-15",1,27,"TORREON COMARCA",1,2,1950.3847,7,2,NA,NA,NA,2401.6001,49,0,NA,0.8121188,7,1,1
"297",14262,"03-Feb-15",1,33,"TORREON COMARCA",1,2,526.49812,NA,NA,NA,NA,NA,NA,44,0,NA,NA,NA,2,1
"298",14263,"03-Feb-15",1,46,"QUERETARO ACUEDUCTO",1,4,2190.7458,NA,NA,NA,NA,NA,NA,20,0,NA,NA,NA,2,2
"299",14264,"03-Feb-15",0,30,"IRAPUATO",1,24,6782.4043,14,3,NA,NA,NA,12129.6,566,1,NA,0.5591614,14,2,2
"300",14265,"03-Feb-15",0,43,"CUERNAVACA",2,2,1213.1363,27,5,NA,NA,NA,10001.6,64,0,NA,0.1212942,27,2,1
"301",14266,"03-Feb-15",1,27,"TORREON",1,5,2133.1861,NA,NA,NA,NA,NA,NA,48,0,NA,NA,NA,1,2
"302",14267,"03-Feb-15",0,28,"IRAPUATO",1,21,5965.9194,7,2,NA,NA,NA,3283.2,510,1,NA,1.817105,7,2,2
"303",14268,"03-Feb-15",0,36,"TIJUANA RIO",1,2,384.48715,19,4,NA,NA,NA,6870.3999,76,0,NA,0.0559628,19,2,1
"304",14269,"03-Feb-15",1,28,"TAMPICO ALTAMIRA",1,2,1522.0857,5,1,NA,NA,NA,6536,34,0,NA,0.2328772,5,2,1
"305",14270,"03-Feb-15",0,30,"AGUASCALIENTES",1,22,8245.4403,8,3,NA,NA,NA,5076.7998,226,1,NA,1.624141,8,2,2
"306",14271,"03-Feb-15",0,45,"TIJUANA RIO",1,16,5396.8336,18,4,NA,NA,NA,4894.3999,189,1,NA,1.102655,18,2,2
"307",14272,"03-Feb-15",0,31,"COUNTRY CLUB",1,12,3031.9811,13,2,NA,NA,NA,1307.2,94,0,NA,2.319447,13,2,2
"308",14273,"03-Feb-15",0,29,"ILIADA METRO NORTE",2,15,7937.0379,12,2,NA,NA,NA,6688,157,0,NA,1.186758,12,2,2
"309",14274,"03-Feb-15",1,32,"VIVEROS",2,1,377.68875,10,2,NA,NA,NA,3344,31,0,NA,0.1129452,10,2,1
"310",14275,"03-Feb-15",1,48,"MATAMOROS",1,27,13100.225,30,7,NA,NA,NA,10092.8,391,1,NA,1.297977,30,3,3
"311",14276,"03-Feb-15",0,55,"TORREON",1,23,14550.107,30,5,NA,NA,NA,20763.199,188,1,NA,0.7007642,30,3,3
"312",14277,"03-Feb-15",1,39,"NUEVO LAREDO",1,17,5982.4856,18,3,NA,NA,NA,5350.3999,113,0,NA,1.118138,18,2,2
"313",14278,"03-Feb-15",1,34,"PALACIO",2,5,2178.0138,6,1,NA,NA,NA,8694.4004,65,0,NA,0.2505077,6,2,2
"314",14279,"03-Feb-15",1,33,"TAMPICO ALTAMIRA",1,6,971.74366,16,4,NA,NA,NA,10457.6,64,0,NA,0.0929222,16,2,1
"315",14280,"03-Feb-15",1,33,"PALACIO",2,7,1444.2818,12,5,NA,NA,NA,9120,31,0,NA,0.1583642,12,2,1
"316",14281,"03-Feb-15",0,36,"TIJUANA CACHANILLA",1,9,3479.4771,21,3,NA,NA,NA,182.39999,91,0,NA,19.07608,21,2,2
"317",14282,"03-Feb-15",0,25,"HAMBURGO",2,4,9897.7114,6,1,NA,NA,NA,5380.7998,56,0,NA,1.83945,6,1,2
"318",14283,"03-Feb-15",1,41,"TORREON COMARCA",1,1,285.53269,11,2,NA,NA,NA,4438.3999,24,0,NA,0.0643324,11,2,1
"319",14284,"03-Feb-15",1,39,"MONCLOVA",1,13,6044.14,20,6,NA,NA,NA,10336,100,0,NA,0.5847659,20,2,2
"320",14285,"03-Feb-15",1,28,"PRADO CHURUBUSCO",2,21,17112.739,11,2,NA,NA,NA,6931.2002,807,1,NA,2.468943,11,2,3
"321",14286,"03-Feb-15",1,32,"MATAMOROS",1,2,257.3493,8,5,NA,NA,NA,4256,120,0,NA,0.0604674,8,2,1
"322",14287,"03-Feb-15",1,34,"TIJUANA CACHANILLA",1,11,4435.8893,17,3,NA,NA,NA,9849.5996,150,0,NA,0.4503624,17,2,2
"323",14288,"03-Feb-15",1,36,"CELAYA",1,20,9761.6653,20,4,NA,NA,NA,1672,204,1,NA,5.838316,20,2,2
"324",14289,"03-Feb-15",1,36,"CELAYA",1,20,9761.6653,20,6,NA,NA,NA,2128,204,1,NA,4.587249,20,2,2
"325",14290,"03-Feb-15",1,27,NA,2,1,60.4302,8,1,NA,NA,NA,1124.8,30,0,NA,0.0537253,8,1,1
"326",14291,"03-Feb-15",1,38,"MONTERREY MITRAS",1,1,60.4302,20,5,NA,NA,NA,7934.3999,38,0,NA,0.0076162,20,2,1
"327",14292,"03-Feb-15",1,29,"CHAPULTEPEC",2,3,855.08733,10,2,NA,NA,NA,3708.8,57,0,NA,0.2305563,10,2,1
"328",14293,"03-Feb-15",1,44,"CUERNAVACA MORELOS",2,17,6638.0283,19,6,NA,NA,NA,243.2,163,0,NA,27.29453,19,2,2
"329",14294,"03-Feb-15",0,37,"TRADE CENTER",2,21,16905.635,22,9,NA,NA,NA,1276.8,132,0,NA,13.24063,22,2,3
"330",14295,"03-Feb-15",1,32,"TIJUANA RIO",1,15,4743.5102,10,2,NA,NA,NA,7508.7998,174,0,NA,0.6317268,10,2,2
"331",14296,"03-Feb-15",1,31,"CRONOS",2,8,3782.4877,11,2,NA,NA,NA,8572.7998,99,0,NA,0.4412197,11,2,2
"332",14297,"03-Feb-15",0,28,"HAMBURGO",2,1,679.83975,2,1,NA,NA,NA,668.79999,42,0,NA,1.016507,2,2,1
"333",14298,"03-Feb-15",0,45,"COSTA DEL SOL",2,15,2388.5818,18,2,NA,NA,NA,4590.3999,230,1,NA,0.5203428,18,2,2
"334",14299,"03-Feb-15",1,28,"TRADE CENTER",2,1,555.20246,11,2,NA,NA,NA,9150.4004,28,0,NA,0.0606752,11,2,1
"335",14300,"03-Feb-15",1,38,"PUERTO",2,3,4405.3616,17,3,NA,NA,NA,790.40002,84,0,NA,5.573585,17,2,2
"336",14301,"03-Feb-15",1,33,"TAMPICO ALTAMIRA",1,26,10329.501,13,3,NA,NA,NA,8694.4004,315,1,NA,1.188064,13,2,3
"337",14302,"03-Feb-15",1,30,"MONTERREY SANTA LUCIA",1,10,7371.1299,11,2,NA,NA,NA,5624,106,0,NA,1.310656,11,2,2
"338",14303,"03-Feb-15",1,27,"TORREON",1,5,4773.2304,NA,NA,NA,NA,NA,NA,36,0,NA,NA,NA,1,2
"339",14304,"03-Feb-15",1,35,"NOGALES",1,2,254.11941,19,9,NA,NA,NA,4256,113,0,NA,0.0597085,19,2,1
"340",14305,"03-Feb-15",1,40,"CHIHUAHUA",1,4,1304.5369,NA,NA,NA,NA,NA,NA,49,0,NA,NA,NA,2,1
"341",14306,"03-Feb-15",1,26,"ARAGON",2,2,377.68875,8,2,NA,NA,NA,8086.3999,13,0,NA,0.0467067,8,1,1
"342",14307,"03-Feb-15",0,35,"GUADALAJARA AJIJIC",1,5,1068.3643,16,3,NA,NA,NA,9332.7998,64,0,NA,0.1144741,16,2,1
"343",14308,"03-Feb-15",1,30,"TOLUCA METEPEC",2,12,2805.8888,13,2,NA,NA,NA,13984,135,0,NA,0.2006499,13,2,2
"344",14309,"03-Feb-15",1,28,"TIJUANA RIO",1,3,1178.3889,12,2,NA,NA,NA,9788.7998,44,0,NA,0.1203813,12,2,1
"345",14310,"03-Feb-15",0,28,"GUADALAJARA TONALA",1,17,4010.419,9,2,NA,NA,NA,4590.3999,99,0,NA,0.8736535,9,2,2
"346",14311,"03-Feb-15",1,34,"JUAREZ PASO DEL NORTE",1,7,1471.913,18,3,NA,NA,NA,1580.8,113,0,NA,0.931119,18,2,1
"347",14312,"03-Feb-15",1,33,"PRADO CHURUBUSCO",2,8,2788.0984,NA,NA,NA,NA,NA,NA,30,0,NA,NA,NA,2,2
"348",14313,"03-Feb-15",0,24,"MONTERREY VOLCAN",1,1,708.54409,NA,NA,NA,NA,NA,NA,35,0,NA,NA,NA,1,1
"349",14314,"03-Feb-15",0,26,"CRACOVIA",2,4,425.61615,8,1,NA,NA,NA,6414.3999,43,0,NA,0.0663532,8,1,1
"350",14315,"03-Feb-15",0,30,"OLIMPO",2,5,5490.839,NA,NA,NA,NA,NA,NA,34,0,NA,NA,NA,2,2
"351",14316,"03-Feb-15",1,28,"PRADO CHURUBUSCO",2,1,2949.8794,NA,NA,NA,NA,NA,NA,57,0,NA,NA,NA,2,2
"352",14317,"03-Feb-15",0,45,"TIJUANA CACHANILLA",1,17,12331.98,21,3,NA,NA,NA,30.4,121,0,NA,405.6573,21,2,3
"353",14318,"03-Feb-15",1,29,NA,2,5,1420.8651,9,4,NA,NA,NA,6931.2002,31,0,NA,0.2049955,9,2,1
"354",14319,"03-Feb-15",0,33,"MONTERREY LAS TORRES",1,28,9744.9949,16,6,NA,NA,NA,6931.2002,524,1,NA,1.405961,16,2,2
"355",14320,"03-Feb-15",0,27,"CUAUTITLAN",2,18,21191.412,6,2,NA,NA,NA,5228.7998,531,1,NA,4.052825,6,1,3
"356",14321,"03-Feb-15",0,37,"CULIACAN",1,4,2650.7707,19,6,NA,NA,NA,15078.4,77,0,NA,0.1757992,19,2,2
"357",14322,"03-Feb-15",1,31,"MONTERREY MITRAS",1,3,1284.1418,15,4,NA,NA,NA,4924.7998,42,0,NA,0.2607501,15,2,1
