key,f_alta,genero,edad,sucursal,div,num_ventas,sueldo_prom,antigüedad,num_trabajos_previos,edo_civil,experiencia,escolaridad,salario_diario_ant,num_dias,target
14324,03-Feb-15,1,31,TIJUANA RIO,1,17,4986.6168,11,2.3326878,NA,NA,NA,759,199,1
14325,03-Feb-15,1,28,EL SALTO,1,17,7533.0933,10,4.96475,NA,NA,NA,272,296,1
14326,03-Feb-15,0,35,CORREGIDORA,1,22,7887.4904,17,2.9566178,NA,NA,NA,397,807,1
14327,03-Feb-15,0,34,ARANDAS,1,5,1261.4804,,,NA,NA,NA,,45,0
14328,03-Feb-15,0,52,CELAYA,1,34,21927.937,34,6.7835658,NA,NA,NA,221,807,1
14329,03-Feb-15,1,27,MONTERREY SANTA LUCIA,1,4,2911.6677,,,NA,NA,NA,,76,0
14330,03-Feb-15,1,30,VERACRUZ,2,7,5649.7288,12,2.2364726,NA,NA,NA,91,69,0
14331,03-Feb-15,0,42,TIJUANA RIO,1,18,8499.07,16,3.9834626,NA,NA,NA,324,160,0
14332,03-Feb-15,0,45,CELAYA,1,22,8402.6891,27,8.4124704,NA,NA,NA,41,807,1
14333,03-Feb-15,0,36,JUAREZ CHAMIZAL,1,23,13583.146,22,4.9375794,NA,NA,NA,333,807,1
14334,03-Feb-15,1,32,CHOLULA,2,2,120.8604,3,0.63931504,NA,NA,NA,73,38,0
14335,03-Feb-15,1,31,MONTERREY SANTA LUCIA,1,23,8719.3173,15,3.2391531,NA,NA,NA,473,167,0
14336,03-Feb-15,1,25,NA,2,2,932.89121,8,3.1204685,NA,NA,NA,163,51,0
14337,03-Feb-15,0,28,MONTERREY SENDERO,1,8,13984.851,10,2.3963764,NA,NA,NA,281,135,0
14338,03-Feb-15,0,27,TIJUANA PLAYAS,1,13,4518.2358,8,1.9491427,NA,NA,NA,88,119,0
14339,03-Feb-15,1,50,CHAPALA,1,10,3950.8327,,,NA,NA,NA,,69,0
14340,09-Feb-15,0,27,NA,2,2,817.31845,,,NA,NA,NA,,29,0
14341,09-Feb-15,1,30,SAN LUIS POTOSI,1,7,6985.1841,1,0.21799516,NA,NA,NA,278,94,0
14342,09-Feb-15,1,43,CD. JUAREZ ATLANTIS,1,3,1661.2575,7,2.4004792,NA,NA,NA,404,42,0
14343,09-Feb-15,0,30,ZACATECAS,1,1,604.302,9,3.3129437,NA,NA,NA,170,44,0
14344,09-Feb-15,0,38,TIJUANA RIO,1,1,555.20246,15,3.137621,NA,NA,NA,465,31,0
14345,09-Feb-15,1,27,TRADE CENTER,2,17,13987.82,7,1.8398211,NA,NA,NA,65,315,1
14346,09-Feb-15,0,30,ROMA,2,3,858.54644,11,2.0849369,NA,NA,NA,341,38,0
14347,09-Feb-15,1,26,XOLA,2,3,1661.3095,4,0.73888366,NA,NA,NA,22,63,0
14348,09-Feb-15,0,33,MATAMOROS,1,22,8905.1766,17,4.1024078,NA,NA,NA,660,248,1
14349,09-Feb-15,0,27,CHIMALISTAC,2,4,1588.4078,3,0.44020963,NA,NA,NA,55,39,0
14350,09-Feb-15,1,28,MONTERREY MITRAS,1,1,76.142052,8,2.8722006,NA,NA,NA,215,18,0
14351,09-Feb-15,0,34,QUERETARO ACUEDUCTO,1,12,4876.1441,8,2.4667463,NA,NA,NA,43,98,0
14352,09-Feb-15,0,32,PATRIOTISMO,2,2,5923.5141,2,0.30946671,NA,NA,NA,279,64,0
14353,09-Feb-15,1,25,MONTERREY CHIPINQUE,1,1,226.61325,,,NA,NA,NA,,29,0
14354,09-Feb-15,0,27,TAMPICO ALTAMIRA,1,8,8389.2486,8,2.9189607,NA,NA,NA,17,80,0
14355,09-Feb-15,1,27,TUXTLA GUTIERREZ,2,18,4556.4058,6,1.886897,NA,NA,NA,329,536,1
14356,09-Feb-15,1,31,TAMPICO ALTAMIRA,1,10,4979.0838,12,4.8075627,NA,NA,NA,97,109,0
14357,09-Feb-15,0,43,TRADE CENTER,2,3,1084.4095,,,NA,NA,NA,,66,0
14358,09-Feb-15,1,27,NA,2,7,8154.0396,5,1.1852077,NA,NA,NA,236,127,0
14359,09-Feb-15,1,34,TUXTLA GUTIERREZ,2,15,11850.946,13,2.4390931,NA,NA,NA,223,522,1
14360,09-Feb-15,0,42,SATELITE,2,18,13456.347,20,3.2191352,NA,NA,NA,8,234,1
14361,09-Feb-15,1,25,NA,2,1,78.55926,,,NA,NA,NA,,16,0
14362,09-Feb-15,0,39,HERMOSILLO PITIC,1,17,7749.1052,21,3.7655089,NA,NA,NA,38,801,1
14363,09-Feb-15,0,27,REYNOSA FRONTERA,1,5,2469.303,,,NA,NA,NA,,44,0
14364,09-Feb-15,0,40,QUERETARO ARCOS,1,5,1344.572,15,3.7558848,NA,NA,NA,129,49,0
14365,09-Feb-15,1,27,COYOACAN,2,3,907.96375,2,1.1026805,NA,NA,NA,175,31,0
14366,09-Feb-15,1,32,QUERETARO ACUEDUCTO,1,5,2244.8934,,,NA,NA,NA,,63,0
14367,09-Feb-15,1,36,HERMOSILLO PITIC,1,11,3681.0848,1,0.16169064,NA,NA,NA,34,136,0
14368,09-Feb-15,0,29,NICOLAS BRAVO,2,22,13452.023,,,NA,NA,NA,,375,1
14369,09-Feb-15,0,33,MONTERREY LAS TORRES,1,3,1510.755,13,2.2722487,NA,NA,NA,78,36,0
14371,09-Feb-15,1,39,SAN ANGEL,2,17,5689.0345,2,0.33630751,NA,NA,NA,283,801,1
14372,09-Feb-15,1,45,CUAUTITLAN,2,17,13590.064,24,4.3213104,NA,NA,NA,291,126,0
14373,09-Feb-15,1,45,CUAUTITLAN,2,17,13590.064,24,4.2385053,NA,NA,NA,163,126,0
14374,09-Feb-15,1,29,QUERETARO ACUEDUCTO,1,4,1454.805,,,NA,NA,NA,,42,0
14375,09-Feb-15,0,35,MATAMOROS,1,20,10084.191,18,5.1200231,NA,NA,NA,152,534,1
14376,09-Feb-15,0,38,ESCANDON,2,20,21557.484,20,3.4109987,NA,NA,NA,94,801,1
14377,09-Feb-15,0,32,MONTERREY VOLCAN,1,7,3361.482,,,NA,NA,NA,,79,0
14378,09-Feb-15,0,42,JALISCO,1,17,8758.8105,22,3.1141656,NA,NA,NA,115,291,1
14379,09-Feb-15,0,31,ZACATECAS,1,3,971.15499,8,2.1225882,NA,NA,NA,83,129,0
14380,09-Feb-15,0,48,MEXICALI,1,3,610.34502,27,4.0134587,NA,NA,NA,299,37,0
14381,09-Feb-15,1,40,MEXICALI IMPERIAL,1,1,377.68875,20,5.8072784,NA,NA,NA,9,17,0
14382,09-Feb-15,0,39,MERIDA MONTEJO,2,13,10372.948,23,9.5488492,NA,NA,NA,63,109,0
14383,09-Feb-15,1,26,TAMPICO ALTAMIRA,1,1,604.302,6,1.5154508,NA,NA,NA,480,28,0
14384,09-Feb-15,0,40,VIVEROS,2,11,11142.209,22,5.0136786,NA,NA,NA,184,88,0
14385,09-Feb-15,1,26,SLP TANGAMANGA,1,11,7550.5972,2,0.40693602,NA,NA,NA,174,157,0
14386,09-Feb-15,0,33,SAN LUIS POTOSI,1,4,2564.6368,,,NA,NA,NA,,64,0
14387,09-Feb-15,1,26,NA,2,1,528.76425,,,NA,NA,NA,,37,0
14388,09-Feb-15,0,31,NA,1,8,2353.4958,14,4.8371571,NA,NA,NA,206,80,0
14389,09-Feb-15,0,24,CONDESA,2,1,625.14,5,1.6484571,NA,NA,NA,289,60,0
14390,09-Feb-15,1,28,REYNOSA FRONTERA,1,18,3576.2957,13,2.8209797,NA,NA,NA,399,196,1
14391,09-Feb-15,0,29,GUADALAJARA CENTRO,1,22,7739.4624,10,1.5790416,NA,NA,NA,166,448,1
14392,09-Feb-15,1,29,MATAMOROS,1,16,5238.7253,12,2.1814492,NA,NA,NA,511,205,1
14393,09-Feb-15,0,37,SLP TANGAMANGA,1,17,10108.618,20,3.6358764,NA,NA,NA,62,801,1
14394,09-Feb-15,1,30,XOLA,2,16,7383.5285,3,0.4899854,NA,NA,NA,223,801,1
14395,09-Feb-15,0,31,HERMOSILLO,1,1,1998.7289,0,0,NA,NA,NA,324,59,0
14396,09-Feb-15,1,26,PALACIO,2,1,78.55926,9,1.8774219,NA,NA,NA,113,39,0
14397,09-Feb-15,1,28,QUERETARO,1,17,8992.3524,10,2.2525344,NA,NA,NA,39,476,1
14398,09-Feb-15,0,30,MEXICALI,1,1,80.976468,11,1.7693691,NA,NA,NA,286,107,0
14399,09-Feb-15,0,42,GUADALAJARA TLAQUEPAQUE,1,28,9165.3859,27,11.22286,NA,NA,NA,57,379,1
14400,09-Feb-15,1,53,JUAREZ CHAMIZAL,1,8,7627.5936,33,5.3030162,NA,NA,NA,169,63,0
14401,09-Feb-15,1,31,PRADO CHURUBUSCO,2,1,377.68875,,,NA,NA,NA,,16,0
14402,09-Feb-15,0,33,JUAREZ CHAMIZAL,1,8,2383.8672,19,4.1214359,NA,NA,NA,108,93,0
14403,09-Feb-15,1,31,TIJUANA INDUSTRIAL,1,16,6027.131,13,2.3666371,NA,NA,NA,11,137,0
14404,09-Feb-15,0,29,TLALPAN,2,3,2899.5556,6,1.0124875,NA,NA,NA,277,43,0
14405,09-Feb-15,0,42,SOTELO,2,4,1548.1592,26,5.60162,NA,NA,NA,692,36,0
14406,09-Feb-15,0,25,JALISCO,1,5,512.92737,2,0.23498381,NA,NA,NA,218,801,1
14407,09-Feb-15,0,38,MERIDA MONTEJO,2,16,4622.5977,19,3.3959908,NA,NA,NA,243,150,0
14408,09-Feb-15,1,36,MAZATLAN,1,4,1251.6605,,,NA,NA,NA,,25,0
14409,09-Feb-15,0,33,JUAREZ PASO DEL NORTE,1,4,2217.4758,17,3.1939051,NA,NA,NA,1161,60,0
14410,09-Feb-15,1,34,JUAREZ PASO DEL NORTE,1,4,1244.1067,14,4.9058891,NA,NA,NA,223,46,0
14411,09-Feb-15,1,35,MONTERREY SANTA LUCIA,1,28,10665.514,17,2.4685823,NA,NA,NA,170,176,0
14412,09-Feb-15,1,35,MONTERREY SANTA LUCIA,1,28,10665.514,17,3.2790486,NA,NA,NA,432,176,0
14413,09-Feb-15,0,43,MATAMOROS,1,18,4116.3906,19,4.2483557,NA,NA,NA,143,408,1
14414,09-Feb-15,1,26,MEXICALI,1,2,1643.0763,2,0.68270789,NA,NA,NA,252,43,0
14415,09-Feb-15,1,30,HERMOSILLO PITIC,1,8,3292.2998,12,2.6541926,NA,NA,NA,166,95,0
14416,09-Feb-15,1,33,MEXICALI,1,2,277.37462,11,2.2222065,NA,NA,NA,235,36,0
14417,09-Feb-15,1,35,CHAPULTEPEC,2,4,4726.8398,9,1.812646,NA,NA,NA,228,64,0
14418,09-Feb-15,1,37,JALISCO,1,10,2909.6151,17,3.8485566,NA,NA,NA,324,438,1
14419,09-Feb-15,1,30,NA,2,7,8932.1566,7,1.127647,NA,NA,NA,232,87,0
14420,09-Feb-15,1,32,GUADALAJARA TONALA,1,16,6975.6247,9,1.9940535,NA,NA,NA,40,200,1
14421,09-Feb-15,0,27,LINDAVISTA,2,9,2767.3906,4,0.81005762,NA,NA,NA,117,93,0
14422,09-Feb-15,1,37,TAMPICO ALTAMIRA,1,2,364.665,8,2.6242251,NA,NA,NA,180,78,0
14423,09-Feb-15,0,25,MONTERREY CHIPINQUE,1,3,1024.7087,6,0.69935189,NA,NA,NA,34,91,0
14424,09-Feb-15,0,24,ARANDAS,1,11,4837.4375,5,1.0081434,NA,NA,NA,324,128,0
14425,09-Feb-15,1,42,MONTERREY TECNOLOGICO,1,20,12305.673,24,4.291838,NA,NA,NA,209,599,1
14426,09-Feb-15,1,28,PALACIO,2,1,285.53269,10,1.6412254,NA,NA,NA,160,21,0
14427,09-Feb-15,1,44,TIJUANA INDUSTRIAL,1,25,28742.765,28,5.2254164,NA,NA,NA,415,582,1
14428,09-Feb-15,0,36,MONTERREY TECNOLOGICO,1,4,1795.5323,22,7.3343151,NA,NA,NA,9,44,0
14429,09-Feb-15,1,46,MERIDA MONTEJO,2,21,11965.909,30,4.4073204,NA,NA,NA,64,221,1
14430,09-Feb-15,1,47,GUADALAJARA PATRIA,1,11,8788.0618,26,8.2660937,NA,NA,NA,372,36,0
14431,09-Feb-15,1,29,ALTAVISTA,2,4,3323.661,,,NA,NA,NA,,57,0
14432,09-Feb-15,0,31,SAN LUIS POTOSI,1,1,453.2265,9,1.7357654,NA,NA,NA,262,84,0
14433,09-Feb-15,0,28,MERIDA,2,3,2776.0123,,,NA,NA,NA,,51,0
14434,09-Feb-15,0,24,ZACATECAS,1,19,14257.255,4,0.36739464,NA,NA,NA,116,382,1
14435,09-Feb-15,0,25,MAZATLAN,1,15,3856.8533,7,1.1899298,NA,NA,NA,141,87,0
14436,09-Feb-15,1,31,NA,1,1,1710.93,13,4.7918816,NA,NA,NA,287,32,0
14437,09-Feb-15,0,33,HERMOSILLO PITIC,1,15,3931.1877,10,2.5619088,NA,NA,NA,119,140,0
14438,09-Feb-15,1,28,HERMOSILLO PITIC,1,21,11287.528,11,2.1724893,NA,NA,NA,260,329,1
14439,09-Feb-15,0,34,NUEVO LAREDO,1,1,303.66176,,,NA,NA,NA,,22,0
14440,16-Feb-15,0,26,NAPOLES,2,1,475.88783,4,1.4301606,NA,NA,NA,478,21,0
14441,16-Feb-15,0,23,TLALPAN,2,8,1990.7375,5,0.96582618,NA,NA,NA,61,59,0
14442,16-Feb-15,0,23,TLALPAN,2,8,1990.7375,5,1.8519627,NA,NA,NA,341,59,0
14443,16-Feb-15,1,30,MIXCOAC,2,3,1593.0651,11,3.6809875,NA,NA,NA,222,108,0
14444,16-Feb-15,1,33,GUANAJUATO,1,4,1204.9573,12,2.6621774,NA,NA,NA,141,73,0
14445,16-Feb-15,0,25,PACHUCA,2,3,3346.1139,4,0.69969365,NA,NA,NA,275,49,0
14446,16-Feb-15,1,35,MONTERREY VALLE ALTO,1,2,1208.604,,,NA,NA,NA,,53,0
14447,16-Feb-15,0,30,CHIHUAHUA,1,1,336.01275,13,4.2672099,NA,NA,NA,522,60,0
14448,16-Feb-15,0,30,CD. JUAREZ ATLANTIS,1,5,2161.9425,11,1.8236226,NA,NA,NA,18,57,0
14449,16-Feb-15,0,26,VIADUCTO,2,3,2786.3011,5,0.66079704,NA,NA,NA,451,29,0
14450,16-Feb-15,0,31,ATLIXCO,2,9,3047.5575,4,0.987261,NA,NA,NA,149,130,0
14451,16-Feb-15,1,29,CHIHUAHUA VILLA,1,6,1799.5176,7,3.4878751,NA,NA,NA,227,92,0
14452,16-Feb-15,1,29,NA,2,1,604.302,8,3.8887507,NA,NA,NA,190,25,0
14453,16-Feb-15,1,26,REFORMA,2,9,1655.0582,8,1.246952,NA,NA,NA,218,113,0
14454,16-Feb-15,1,59,CULIACAN,1,14,6357.778,42,7.0492619,NA,NA,NA,326,107,0
14455,16-Feb-15,0,24,NOGALES,1,16,1843.8504,5,2.2749092,NA,NA,NA,285,263,1
14456,16-Feb-15,0,26,BAJIO,1,5,1983.8036,2,0.64828466,NA,NA,NA,320,58,0
14457,16-Feb-15,0,36,LAS AGUILAS,2,13,10754.804,18,5.6267014,NA,NA,NA,212,112,0
14458,16-Feb-15,0,34,ARANDAS,1,18,4976.1978,18,3.9542015,NA,NA,NA,176,95,0
14459,16-Feb-15,0,27,CHIHUAHUA,1,1,223.48755,8,0.93620898,NA,NA,NA,216,29,0
14460,16-Feb-15,1,43,MONTERREY SAN NICOLAS,1,1,684.37202,26,5.1679484,NA,NA,NA,21,17,0
14461,16-Feb-15,0,29,PACHUCA,2,21,25552.207,11,2.1821049,NA,NA,NA,98,794,1
14462,16-Feb-15,0,41,ATLIXCO,2,4,2540.4127,14,2.584827,NA,NA,NA,69,119,0
14463,16-Feb-15,0,26,JALISCO,1,14,4967.4666,8,1.9084836,NA,NA,NA,31,170,0
14464,16-Feb-15,0,48,MONTERREY MITRAS,1,16,7939.4603,29,4.1245291,NA,NA,NA,313,126,0
14465,16-Feb-15,1,30,OLIMPO,2,2,909.05775,,,NA,NA,NA,,30,0
14466,16-Feb-15,1,35,CULIACAN,1,2,1240.1215,20,4.3654686,NA,NA,NA,465,119,0
14467,16-Feb-15,1,47,COSTA DEL SOL,2,12,9779.9506,29,5.8731181,NA,NA,NA,420,147,0
14468,16-Feb-15,0,39,PUEBLA LA NORIA,2,1,2053.116,9,1.7607339,NA,NA,NA,398,24,0
14469,16-Feb-15,0,31,CD. JUAREZ BARRANCAS,1,31,7720.6353,13,1.5431952,NA,NA,NA,19,196,1
14470,16-Feb-15,1,29,COYOACAN,2,17,8676.5264,8,1.0750586,NA,NA,NA,134,291,1
14471,16-Feb-15,1,29,VERACRUZ,2,3,843.939,6,1.8307199,NA,NA,NA,251,35,0
14472,16-Feb-15,0,29,ARAGON,2,4,1408.1279,8,1.9668526,NA,NA,NA,333,93,0
14473,16-Feb-15,0,46,SAN ANGEL,2,20,9862.7817,27,3.7530475,NA,NA,NA,248,794,1
14474,16-Feb-15,1,32,VERACRUZ,2,17,5508.369,8,1.673249,NA,NA,NA,286,126,0
14475,16-Feb-15,1,25,JUAREZ CHAMIZAL,1,17,10602.296,5,0.67096656,NA,NA,NA,168,126,0
14476,16-Feb-15,0,24,ESCANDON,2,17,24253.869,12,3.352905,NA,NA,NA,538,728,1
14477,16-Feb-15,1,36,TULUM,2,9,3402.3245,15,3.3705838,NA,NA,NA,139,130,0
14478,16-Feb-15,1,42,MONTERREY LAS TORRES,1,1,156.285,25,6.0378765,NA,NA,NA,482,81,0
14479,16-Feb-15,1,26,PATRIOTISMO,2,19,10419.287,7,1.4447877,NA,NA,NA,24,105,0
14480,16-Feb-15,0,31,PATRIOTISMO,2,16,16906.172,11,1.7300385,NA,NA,NA,191,380,1
14481,16-Feb-15,1,41,CULIACAN,1,23,9899.8473,22,5.4152931,NA,NA,NA,127,190,1
14482,16-Feb-15,0,21,SOTELO,2,17,10998.401,6,0.69722801,NA,NA,NA,1,732,1
14483,16-Feb-15,0,34,BAJIO,1,14,5558.474,15,2.6389774,NA,NA,NA,102,134,0
14484,16-Feb-15,1,32,GUADALAJARA TONALA,1,14,3424.7774,17,4.3899535,NA,NA,NA,291,130,0
14485,16-Feb-15,0,37,LEON,1,23,18420.375,21,4.5769967,NA,NA,NA,344,380,1
14486,16-Feb-15,1,26,MONTERREY VALLE ALTO,1,7,2613.3457,7,1.0875776,NA,NA,NA,158,87,0
14487,16-Feb-15,0,25,PACHUCA,2,7,7644.9412,4,0.67950699,NA,NA,NA,60,77,0
14488,16-Feb-15,1,26,MIXCOAC,2,6,2089.0095,3,0.78722408,NA,NA,NA,264,88,0
14489,16-Feb-15,1,57,MONTERREY CUMBRES,1,2,1984.8195,36,12.673846,NA,NA,NA,261,42,0
14490,16-Feb-15,1,36,GUANAJUATO,1,25,11894.617,19,3.9906861,NA,NA,NA,205,184,1
14491,16-Feb-15,0,30,ATLIXCO,2,19,10248.545,10,1.1704137,NA,NA,NA,130,211,1
14492,16-Feb-15,1,33,TULUM,2,1,60.4302,6,1.04294,NA,NA,NA,95,30,0
14493,16-Feb-15,1,37,LEON,1,5,2177.6752,17,5.9356562,NA,NA,NA,630,71,0
14494,16-Feb-15,1,31,VIADUCTO,2,2,668.82166,23,5.1201275,NA,NA,NA,334,32,0
14495,16-Feb-15,1,30,CHAPULTEPEC,2,1,546.9975,12,2.0093751,NA,NA,NA,204,35,0
14496,16-Feb-15,0,26,ESCANDON,2,16,25351.511,8,2.2152126,NA,NA,NA,115,486,1
14497,16-Feb-15,1,38,COUNTRY CLUB,1,15,5225.2587,21,10.019054,NA,NA,NA,486,107,0
14498,16-Feb-15,1,33,CHOLULA,2,2,1193.4965,19,5.271005,NA,NA,NA,130,57,0
14499,16-Feb-15,1,24,CULIACAN,1,23,8613.1789,5,1.1864243,NA,NA,NA,126,367,1
14500,16-Feb-15,0,34,ARANDAS,1,26,6749.5428,11,4.3604483,NA,NA,NA,265,154,0
14501,16-Feb-15,1,32,MONTERREY LAS TORRES,1,13,4741.4264,13,2.4681416,NA,NA,NA,160,95,0
14502,16-Feb-15,1,24,JUAREZ CHAMIZAL,1,18,11349.625,7,1.3854181,NA,NA,NA,100,210,1
14503,16-Feb-15,1,26,ALTAVISTA,2,4,1326.3387,,,NA,NA,NA,,52,0
14504,16-Feb-15,0,28,VALLARTA,1,4,1889.9545,10,2.1120295,NA,NA,NA,3,42,0
14505,16-Feb-15,0,39,CHIHUAHUA PARRAL,1,19,6534.1717,16,2.7687785,NA,NA,NA,261,373,1
14506,16-Feb-15,0,28,BAJIO,1,2,1275.0772,14,2.7261331,NA,NA,NA,108,30,0
14507,16-Feb-15,0,25,HAMBURGO,2,15,14313.518,6,1.0082684,NA,NA,NA,572,581,1
14508,16-Feb-15,0,24,NA,2,3,1456.0552,,,NA,NA,NA,,29,0
14509,16-Feb-15,1,26,NA,2,1,506.10293,8,1.5492407,NA,NA,NA,90,25,0
14510,16-Feb-15,0,26,JUAREZ CHAMIZAL,1,6,2492.5895,9,1.8160018,NA,NA,NA,8,119,0
14511,16-Feb-15,0,28,VERACRUZ,2,11,6231.5831,5,0.95116242,NA,NA,NA,84,140,0
14512,16-Feb-15,0,27,BAJIO,1,1,78.55926,6,2.0200575,NA,NA,NA,209,31,0
14513,16-Feb-15,0,35,VALLARTA,1,18,4510.4893,14,2.1950178,NA,NA,NA,204,469,1
14514,16-Feb-15,0,29,MONTERREY LAS TORRES,1,1,558.71888,6,1.1475188,NA,NA,NA,315,50,0
14515,16-Feb-15,0,24,CD. JUAREZ ATLANTIS,1,4,2875.644,5,0.72348834,NA,NA,NA,17,56,0
14516,16-Feb-15,0,24,COSTA DEL SOL,2,18,5133.7539,6,1.0962643,NA,NA,NA,110,274,1
14517,16-Feb-15,0,27,VALLARTA,1,1,234.4275,8,1.5284969,NA,NA,NA,325,43,0
14518,16-Feb-15,0,44,CHIHUAHUA PARRAL,1,25,13297.353,27,3.8371891,NA,NA,NA,420,794,1
14519,16-Feb-15,0,31,NOGALES,1,13,1759.4565,11,2.3486464,NA,NA,NA,248,287,1
14520,16-Feb-15,1,45,MONTERREY VALLE ALTO,1,24,12791.302,28,5.6280375,NA,NA,NA,58,794,1
14521,23-Feb-15,1,37,ENSENADA,1,18,8360.3098,19,4.6527102,NA,NA,NA,310,158,0
14522,23-Feb-15,0,27,MONTERREY VALLE ALTO,1,12,7515.1205,2,0.5348383,NA,NA,NA,150,212,1
14523,23-Feb-15,1,29,MONCLOVA,1,6,3221.0338,9,3.0679865,NA,NA,NA,39,147,0
14524,23-Feb-15,0,30,GUADALAJARA TONALA,1,18,5012.0599,15,2.2252034,NA,NA,NA,102,326,1
14525,23-Feb-15,1,35,SLP TANGAMANGA,1,14,6515.5216,11,1.9962864,NA,NA,NA,166,338,1
14526,23-Feb-15,0,31,CUAUTITLAN,2,3,1106.4978,10,3.8152771,NA,NA,NA,432,50,0
14527,23-Feb-15,0,50,LAS AGUILAS,2,26,14357.903,25,5.3871066,NA,NA,NA,433,172,0
14528,23-Feb-15,1,33,GUADALAJARA MINERVA,1,20,8190.8969,14,2.5495631,NA,NA,NA,144,108,0
14529,23-Feb-15,1,33,POLANCO,2,16,16970.988,1,0.1549286,NA,NA,NA,93,262,1
14530,23-Feb-15,1,30,MONCLOVA,1,14,3858.3641,11,2.4011308,NA,NA,NA,939,148,0
14531,23-Feb-15,0,31,TIJUANA RIO,1,5,483.85836,13,3.9044512,NA,NA,NA,152,98,0
14532,23-Feb-15,1,39,MONTERREY CENTRO,1,3,3033.4918,14,3.5068666,NA,NA,NA,208,169,0
14533,23-Feb-15,0,31,TUXTLA GUTIERREZ,2,4,781.55003,6,2.2772778,NA,NA,NA,635,53,0
14534,23-Feb-15,1,26,MONTERREY VALLE ALTO,1,1,156.285,,,NA,NA,NA,,53,0
14535,23-Feb-15,1,42,CD. OBREGON,1,17,4548.2061,27,4.8125631,NA,NA,NA,235,787,1
14536,23-Feb-15,1,38,TIJUANA INDUSTRIAL,1,17,5771.9176,9,2.142621,NA,NA,NA,338,340,1
14537,23-Feb-15,0,31,CD. OBREGON,1,3,1547.2215,8,1.6651997,NA,NA,NA,124,95,0
14538,23-Feb-15,1,42,MAZARIK,2,19,37255.531,2,0.20925724,NA,NA,NA,42,476,1
14539,23-Feb-15,0,26,COATZACOALCOS,2,19,11221.888,5,1.7643061,NA,NA,NA,150,700,1
14540,23-Feb-15,1,35,PALACIO,2,5,1165.8861,18,3.1851929,NA,NA,NA,58,58,0
14541,23-Feb-15,1,33,GUADALAJARA MINERVA,1,3,1250.28,10,3.7895233,NA,NA,NA,208,36,0
14542,23-Feb-15,1,32,QUERETARO,1,1,156.285,12,4.7029428,NA,NA,NA,273,30,0
14543,23-Feb-15,0,28,TOREO,2,7,4777.6325,9,1.433055,NA,NA,NA,19,93,0
14544,23-Feb-15,1,32,VALLARTA,1,21,3714.8944,14,6.6791417,NA,NA,NA,241,337,1
14545,23-Feb-15,0,44,NA,1,14,5574.9985,26,6.2315161,NA,NA,NA,51,133,0
14546,23-Feb-15,1,38,TIJUANA RIO,1,17,3257.292,22,4.5757734,NA,NA,NA,77,144,0
14547,23-Feb-15,0,46,QUERETARO,1,13,6959.6836,3,0.52003194,NA,NA,NA,57,147,0
14548,23-Feb-15,0,30,VIVEROS,2,2,1250.28,11,1.3284276,NA,NA,NA,91,37,0
14549,23-Feb-15,1,51,CELAYA,1,2,275.0616,33,7.7369311,NA,NA,NA,326,95,0
14550,23-Feb-15,1,48,COUNTRY CLUB,1,1,335.23133,31,4.2865868,NA,NA,NA,161,56,0
14551,23-Feb-15,1,31,COUNTRY CLUB,1,4,903.3273,11,4.683846,NA,NA,NA,294,79,0
14552,23-Feb-15,0,32,NAUCALPAN,2,5,2168.6107,12,1.934962,NA,NA,NA,154,72,0
14553,23-Feb-15,0,25,SAN LUIS POTOSI,1,2,781.425,4,1.4074326,NA,NA,NA,311,49,0
14554,23-Feb-15,0,30,COATZACOALCOS,2,9,2110.4726,10,1.3441096,NA,NA,NA,178,66,0
14555,23-Feb-15,1,28,COYOACAN,2,1,62.514,10,3.3750735,NA,NA,NA,166,59,0
14556,23-Feb-15,0,22,CD. JUAREZ BARRANCAS,1,4,4211.8808,10,2.7215997,NA,NA,NA,281,49,0
14557,23-Feb-15,1,46,JUAREZ CHAMIZAL,1,3,1320.6082,25,3.8361798,NA,NA,NA,151,65,0
14558,23-Feb-15,1,35,ENSENADA,1,23,28513.573,8,1.8528075,NA,NA,NA,45,213,1
14559,23-Feb-15,1,36,HERMOSILLO,1,18,8699.1357,17,3.648887,NA,NA,NA,285,289,1
14560,23-Feb-15,0,41,TOREO,2,2,1250.28,11,3.7762057,NA,NA,NA,500,87,0
14561,23-Feb-15,1,35,MONTERREY CUMBRES,1,13,5077.8247,7,2.689285,NA,NA,NA,225,151,0
14562,23-Feb-15,1,51,CUERNAVACA MORELOS,2,2,1215.8973,25,12.046681,NA,NA,NA,161,44,0
14563,23-Feb-15,0,26,SEVILLA,2,1,625.14,3,0.54978303,NA,NA,NA,140,14,0
14564,23-Feb-15,0,36,MERIDA,2,25,6332.3556,17,5.1330589,NA,NA,NA,142,787,1
14565,23-Feb-15,0,25,CHIHUAHUA,1,2,1021.1662,5,1.1725613,NA,NA,NA,17,52,0
14566,23-Feb-15,0,48,SLP TANGAMANGA,1,2,552.93633,33,18.261115,NA,NA,NA,120,49,0
14567,23-Feb-15,0,48,SLP TANGAMANGA,1,2,552.93633,33,7.0147715,NA,NA,NA,36,49,0
14568,23-Feb-15,1,22,CD. JUAREZ BARRANCAS,1,10,9851.8938,7,0.92380651,NA,NA,NA,273,122,0
14569,23-Feb-15,1,45,REYNOSA FRONTERA,1,24,14014.805,20,3.4065211,NA,NA,NA,179,459,1
